precision,side,block,sample,variant,phase,seconds,iterations,operator_apps,preconditioner_apps,reductions,relative_residual,checksum
double,16,1296,7,native,solve,0.070114266999999994,7,16,14,24,2.8102878011790435e-10,0
double,16,1296,7,reference,products,0.00018670372,0,0,0,0,0,80810078.788519325
double,16,1296,7,reference,solve,0.070126480000000005,7,16,14,24,2.8102878011790435e-10,0
double,16,1296,8,reference,products,0.00018286764000000001,0,0,0,0,0,80810078.788519325
double,16,1296,8,reference,solve,0.075192556999999993,7,16,14,24,2.8102878011790435e-10,0
double,16,1296,8,native,products,0.00016743964000000001,0,0,0,0,0,80810078.788519325
double,16,1296,8,native,solve,0.073931477999999995,7,16,14,24,2.8102878011790435e-10,0
double,16,1296,9,native,products,0.00018015492000000001,0,0,0,0,0,80810078.788519325
double,16,1296,9,native,solve,0.069280686999999994,7,16,14,24,2.8102878011790435e-10,0
double,16,1296,9,reference,products,0.00017547564000000001,0,0,0,0,0,80810078.788519325
double,16,1296,9,reference,solve,0.073014469999999998,7,16,14,24,2.8102878011790435e-10,0
