precision,side,block,sample,variant,phase,seconds,iterations,operator_apps,preconditioner_apps,reductions,relative_residual,checksum
float,32,1,9,reference,products,1.1203338623046876e-06,0,0,0,0,0,83206360
float,32,1,9,reference,preconditioner,4.1566124999999997e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,9,reference,solve,0.00049523799999999995,4,10,8,14,3.342033521587579e-06,0
float,32,1,10,reference,products,1.0680841064453125e-06,0,0,0,0,0,83206360
float,32,1,10,reference,preconditioner,4.1572375e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,10,reference,solve,0.00047076099999999999,4,10,8,14,3.342033521587579e-06,0
float,32,1,10,native,products,1.0675655517578125e-06,0,0,0,0,0,83206360
float,32,1,10,native,preconditioner,4.3860625e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,10,native,solve,0.000465291,4,10,8,14,3.342033521587579e-06,0
float,32,1,11,native,products,1.0731168212890626e-06,0,0,0,0,0,83206360
float,32,1,11,native,preconditioner,4.4483000000000001e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,11,native,solve,0.000491881,4,10,8,14,3.342033521587579e-06,0
float,32,1,11,reference,products,1.0760446777343749e-06,0,0,0,0,0,83206360
float,32,1,11,reference,preconditioner,4.0753375e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,11,reference,solve,0.00044494199999999998,4,10,8,14,3.342033521587579e-06,0
float,32,1,12,reference,products,1.012933349609375e-06,0,0,0,0,0,83206360
float,32,1,12,reference,preconditioner,3.7013875e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,12,reference,solve,0.00041477499999999999,4,10,8,14,3.342033521587579e-06,0
float,32,1,12,native,products,9.0784667968750005e-07,0,0,0,0,0,83206360
float,32,1,12,native,preconditioner,3.8059624999999999e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,12,native,solve,0.00040458600000000002,4,10,8,14,3.342033521587579e-06,0
float,32,1,13,native,products,8.5966345214843753e-07,0,0,0,0,0,83206360
float,32,1,13,native,preconditioner,3.3041374999999997e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,13,native,solve,0.00036289699999999999,4,10,8,14,3.342033521587579e-06,0
float,32,1,13,reference,products,8.1529357910156248e-07,0,0,0,0,0,83206360
float,32,1,13,reference,preconditioner,3.2393749999999998e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,13,reference,solve,0.00035592399999999998,4,10,8,14,3.342033521587579e-06,0
float,32,1,14,reference,products,7.8740136718750001e-07,0,0,0,0,0,83206360
float,32,1,14,reference,preconditioner,2.9740124999999998e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,14,reference,solve,0.00033525500000000001,4,10,8,14,3.342033521587579e-06,0
float,32,1,14,native,products,7.4820239257812496e-07,0,0,0,0,0,83206360
float,32,1,14,native,preconditioner,3.094225e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,14,native,solve,0.00033119699999999998,4,10,8,14,3.342033521587579e-06,0
float,32,1,15,native,products,7.5327917480468755e-07,0,0,0,0,0,83206360
float,32,1,15,native,preconditioner,3.1336749999999998e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,15,native,solve,0.00033451299999999999,4,10,8,14,3.342033521587579e-06,0
float,32,1,15,reference,products,9.5110729980468754e-07,0,0,0,0,0,83206360
float,32,1,15,reference,preconditioner,2.9638624999999999e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,15,reference,solve,0.00033745900000000002,4,10,8,14,3.342033521587579e-06,0
float,32,1,16,reference,products,7.5510388183593753e-07,0,0,0,0,0,83206360
float,32,1,16,reference,preconditioner,2.9607374999999999e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,16,reference,solve,0.00033617599999999999,4,10,8,14,3.342033521587579e-06,0
float,32,1,16,native,products,7.6070166015625001e-07,0,0,0,0,0,83206360
float,32,1,16,native,preconditioner,3.0205875e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,16,native,solve,0.00033293999999999999,4,10,8,14,3.342033521587579e-06,0
float,32,1,17,native,products,7.5310424804687501e-07,0,0,0,0,0,83206360
float,32,1,17,native,preconditioner,3.0075624999999999e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,17,native,solve,0.000330145,4,10,8,14,3.342033521587579e-06,0
float,32,1,17,reference,products,7.7911669921874996e-07,0,0,0,0,0,83206360
float,32,1,17,reference,preconditioner,3.3473375000000002e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,17,reference,solve,0.000339833,4,10,8,14,3.342033521587579e-06,0
float,32,1,18,reference,products,7.636099853515625e-07,0,0,0,0,0,83206360
float,32,1,18,reference,preconditioner,2.9599750000000001e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,18,reference,solve,0.00033582600000000001,4,10,8,14,3.342033521587579e-06,0
float,32,1,18,native,products,7.8315869140624997e-07,0,0,0,0,0,83206360
float,32,1,18,native,preconditioner,3.022975e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,18,native,solve,0.000356876,4,10,8,14,3.342033521587579e-06,0
float,32,1,19,native,products,7.5716088867187503e-07,0,0,0,0,0,83206360
float,32,1,19,native,preconditioner,3.0077e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,19,native,solve,0.00034630499999999999,4,10,8,14,3.342033521587579e-06,0
float,32,1,19,reference,products,7.5686755371093746e-07,0,0,0,0,0,83206360
float,32,1,19,reference,preconditioner,2.96085e-05,0,0,0,0,0,-0.60671710968017578
float,32,1,19,reference,solve,0.000349642,4,10,8,14,3.342033521587579e-06,0
double,32,1,-1,native,profile_operator,0.000139624,7,16,14,23,5.1216410219961497e-10,0
double,32,1,-1,native,profile_preconditioner,0.00043973299999999999,7,16,14,23,5.1216410219961497e-10,0
double,32,1,-1,native,profile_total,0.000643157,7,16,14,23,5.1216410219961497e-10,0
double,32,1,-1,reference,profile_operator,0.00014493499999999998,7,16,14,23,5.1216410219961497e-10,0
double,32,1,-1,reference,profile_preconditioner,0.00043661799999999995,7,16,14,23,5.1216410219961497e-10,0
double,32,1,-1,reference,profile_total,0.00066302500000000003,7,16,14,23,5.1216410219961497e-10,0
double,32,1,0,reference,products,5.0216650390625005e-07,0,0,0,0,0,83206365.842648989
double,32,1,0,reference,preconditioner,3.6079625000000001e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,0,reference,solve,0.00059124899999999996,7,16,14,23,5.1216410219961497e-10,0
double,32,1,0,native,products,5.0404260253906248e-07,0,0,0,0,0,83206365.842648989
double,32,1,0,native,preconditioner,3.2863500000000001e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,0,native,solve,0.00058774299999999995,7,16,14,23,5.1216410219961497e-10,0
double,32,1,1,native,products,5.0076123046875005e-07,0,0,0,0,0,83206365.842648989
double,32,1,1,native,preconditioner,3.2724375e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,1,native,solve,0.000594185,7,16,14,23,5.1216410219961497e-10,0
double,32,1,1,reference,products,4.9919946289062505e-07,0,0,0,0,0,83206365.842648989
double,32,1,1,reference,preconditioner,3.1770124999999998e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,1,reference,solve,0.00060284100000000001,7,16,14,23,5.1216410219961497e-10,0
